month_start,n_effort,cell_id
2023-10-01,3590,415
2023-11-01,1716,415
2023-12-01,1685,415
2024-01-01,1758,415
2024-02-01,1325,415
2024-03-01,2480,415
2024-04-01,5334,415
2024-05-01,8821,415
2024-06-01,14259,415
2024-07-01,17161,415
2024-08-01,10807,415
2024-09-01,8626,415
2024-10-01,4585,415
2024-11-01,2378,415
2024-12-01,1825,415
2025-01-01,1714,415
2025-02-01,1632,415
2025-03-01,3156,415
2025-04-01,7460,415
2025-05-01,11802,415
2025-06-01,17689,415
2025-07-01,21819,415
2025-08-01,16627,415
2025-09-01,10816,415
2025-10-01,5480,415
2025-11-01,2296,415
2025-12-01,2076,415
2019-01-01,4,416
2019-02-01,6,416
2019-03-01,20,416
2019-04-01,75,416
2019-05-01,224,416
2019-06-01,126,416
2019-07-01,336,416
2019-08-01,67,416
2019-09-01,119,416
2019-10-01,24,416
2019-11-01,14,416
2019-12-01,2,416
2020-01-01,25,416
2020-02-01,35,416
2020-03-01,12,416
2020-04-01,39,416
2020-05-01,300,416
2020-06-01,51,416
2020-07-01,265,416
2020-08-01,180,416
2020-09-01,83,416
2020-10-01,31,416
2020-11-01,6,416
2020-12-01,7,416
2021-01-01,10,416
2021-02-01,7,416
2021-03-01,19,416
2021-04-01,82,416
2021-05-01,124,416
2021-06-01,116,416
2021-07-01,253,416
2021-08-01,277,416
2021-09-01,111,416
2021-10-01,46,416
2021-11-01,13,416
2021-12-01,7,416
2022-01-01,10,416
2022-02-01,7,416
2022-03-01,7,416
2022-04-01,97,416
2022-05-01,171,416
2022-06-01,183,416
2022-07-01,302,416
2022-08-01,178,416
2022-09-01,167,416
2022-10-01,94,416
2022-11-01,7,416
2022-12-01,8,416
2023-01-01,7,416
2023-02-01,12,416
2023-03-01,9,416
2023-04-01,142,416
2023-05-01,415,416
2023-06-01,424,416
2023-07-01,736,416
2023-08-01,343,416
2023-09-01,249,416
2023-10-01,95,416
2023-11-01,29,416
2023-12-01,18,416
2024-01-01,29,416
2024-02-01,36,416
2024-03-01,27,416
2024-04-01,154,416
2024-05-01,348,416
2024-06-01,326,416
2024-07-01,428,416
2024-08-01,145,416
2024-09-01,506,416
2024-10-01,66,416
2024-11-01,44,416
2024-12-01,23,416
2025-01-01,8,416
2025-02-01,25,416
2025-03-01,66,416
2025-04-01,138,416
2025-05-01,1110,416
2025-06-01,938,416
2025-07-01,556,416
2025-08-01,757,416
2025-09-01,715,416
2025-10-01,334,416
2025-11-01,43,416
2025-12-01,28,416
2019-01-01,21,419
2019-02-01,25,419
2019-03-01,53,419
2019-04-01,580,419
2019-05-01,805,419
2019-06-01,760,419
2019-07-01,533,419
2019-08-01,433,419
2019-09-01,450,419
2019-10-01,223,419
2019-11-01,47,419
2019-12-01,33,419
2020-01-01,14,419
2020-02-01,15,419
2020-03-01,81,419
2020-04-01,379,419
2020-05-01,477,419
2020-06-01,755,419
2020-07-01,701,419
2020-08-01,881,419
2020-09-01,745,419
2020-10-01,203,419
2020-11-01,115,419
2020-12-01,74,419
2021-01-01,67,419
2021-02-01,90,419
2021-03-01,175,419
2021-04-01,516,419
2021-05-01,498,419
2021-06-01,1186,419
2021-07-01,1048,419
2021-08-01,891,419
2021-09-01,834,419
2021-10-01,362,419
2021-11-01,133,419
2021-12-01,74,419
2022-01-01,36,419
2022-02-01,56,419
2022-03-01,103,419
2022-04-01,480,419
2022-05-01,653,419
2022-06-01,917,419
2022-07-01,842,419
2022-08-01,947,419
2022-09-01,745,419
2022-10-01,257,419
2022-11-01,81,419
2022-12-01,72,419
2023-01-01,74,419
2023-02-01,74,419
2023-03-01,181,419
2023-04-01,405,419
2023-05-01,1039,419
2023-06-01,1169,419
2023-07-01,1438,419
2023-08-01,1750,419
2023-09-01,1182,419
2023-10-01,437,419
2023-11-01,196,419
2023-12-01,89,419
2024-01-01,55,419
2024-02-01,107,419
2024-03-01,275,419
2024-04-01,816,419
2024-05-01,1663,419
2024-06-01,2503,419
2024-07-01,1523,419
2024-08-01,1117,419
2024-09-01,1926,419
2024-10-01,927,419
2024-11-01,238,419
2024-12-01,152,419
2025-01-01,69,419
2025-02-01,131,419
2025-03-01,398,419
2025-04-01,1164,419
2025-05-01,1703,419
2025-06-01,3808,419
2025-07-01,2238,419
2025-08-01,2052,419
2025-09-01,2613,419
2025-10-01,1567,419
2025-11-01,570,419
2025-12-01,153,419
2019-01-01,43,420
2019-02-01,83,420
2019-03-01,254,420
2019-04-01,477,420
2019-05-01,1129,420
2019-06-01,1296,420
2019-07-01,1373,420
2019-08-01,2221,420
2019-09-01,2591,420
2019-10-01,1279,420
2019-11-01,441,420
2019-12-01,145,420
2020-01-01,241,420
2020-02-01,227,420
2020-03-01,614,420
2020-04-01,1477,420
2020-05-01,2424,420
2020-06-01,3682,420
2020-07-01,4381,420
2020-08-01,3785,420
2020-09-01,3685,420
2020-10-01,1776,420
2020-11-01,582,420
2020-12-01,273,420
2021-01-01,355,420
2021-02-01,342,420
2021-03-01,697,420
2021-04-01,1842,420
2021-05-01,3903,420
2021-06-01,5099,420
2021-07-01,5275,420
2021-08-01,3893,420
2021-09-01,3825,420
2021-10-01,2341,420
2021-11-01,622,420
2021-12-01,355,420
2022-01-01,353,420
2022-02-01,384,420
2022-03-01,618,420
2022-04-01,2333,420
2022-05-01,3945,420
2022-06-01,4867,420
2022-07-01,4785,420
2022-08-01,3338,420
2022-09-01,3739,420
2022-10-01,1770,420
2022-11-01,731,420
2022-12-01,341,420
2023-01-01,234,420
2023-02-01,368,420
2023-03-01,830,420
2023-04-01,3241,420
2023-05-01,4182,420
2023-06-01,3546,420
2023-07-01,4674,420
2023-08-01,3413,420
2023-09-01,2920,420
2023-10-01,1797,420
2023-11-01,764,420
2023-12-01,409,420
2024-01-01,312,420
2024-02-01,393,420
2024-03-01,1386,420
2024-04-01,4417,420
2024-05-01,4308,420
2024-06-01,4514,420
2024-07-01,4534,420
2024-08-01,4483,420
2024-09-01,4483,420
2024-10-01,2598,420
2024-11-01,910,420
2024-12-01,701,420
2025-01-01,729,420
2025-02-01,780,420
2025-03-01,1646,420
2025-04-01,5892,420
2025-05-01,6712,420
2025-06-01,6962,420
2025-07-01,9019,420
2025-08-01,11184,420
2025-09-01,11149,420
2025-10-01,5807,420
2025-11-01,2440,420
2025-12-01,1130,420
2019-01-01,60,421
2019-02-01,51,421
2019-03-01,177,421
2019-04-01,644,421
2019-05-01,682,421
2019-06-01,1597,421
2019-07-01,1380,421
2019-08-01,1264,421
2019-09-01,981,421
2019-10-01,538,421
2019-11-01,193,421
2019-12-01,158,421
2020-01-01,97,421
2020-02-01,149,421
2020-03-01,379,421
2020-04-01,702,421
2020-05-01,1809,421
2020-06-01,1508,421
2020-07-01,2007,421
2020-08-01,1964,421
2020-09-01,2568,421
2020-10-01,1205,421
2020-11-01,546,421
2020-12-01,244,421
2021-01-01,263,421
2021-02-01,291,421
2021-03-01,617,421
2021-04-01,1191,421
2021-05-01,2007,421
2021-06-01,2116,421
2021-07-01,2369,421
2021-08-01,2284,421
2021-09-01,2218,421
2021-10-01,1766,421
2021-11-01,575,421
2021-12-01,302,421
2022-01-01,403,421
2022-02-01,465,421
2022-03-01,780,421
2022-04-01,1311,421
2022-05-01,2226,421
2022-06-01,2797,421
2022-07-01,2917,421
2022-08-01,2334,421
2022-09-01,2231,421
2022-10-01,1351,421
2022-11-01,580,421
2022-12-01,335,421
2023-01-01,292,421
2023-02-01,422,421
2023-03-01,625,421
2023-04-01,1666,421
2023-05-01,3268,421
2023-06-01,2961,421
2023-07-01,2197,421
2023-08-01,1789,421
2023-09-01,1741,421
2023-10-01,909,421
2023-11-01,375,421
2023-12-01,257,421
2024-01-01,232,421
2024-02-01,258,421
2024-03-01,673,421
2024-04-01,1822,421
2024-05-01,3803,421
2024-06-01,2889,421
2024-07-01,2009,421
2024-08-01,2043,421
2024-09-01,2195,421
2024-10-01,1201,421
2024-11-01,398,421
2024-12-01,241,421
2025-01-01,361,421
2025-02-01,302,421
2025-03-01,988,421
2025-04-01,1765,421
2025-05-01,2832,421
2025-06-01,3297,421
2025-07-01,2399,421
2025-08-01,4014,421
2025-09-01,3139,421
2025-10-01,1586,421
2025-11-01,702,421
2025-12-01,471,421
2019-01-01,284,422
2019-02-01,208,422
2019-03-01,628,422
2019-04-01,3308,422
2019-05-01,2341,422
2019-06-01,2267,422
2019-07-01,3382,422
2019-08-01,3440,422
2019-09-01,3485,422
2019-10-01,1603,422
2019-11-01,466,422
2019-12-01,419,422
2020-01-01,144,422
2020-02-01,231,422
2020-03-01,800,422
2020-04-01,3068,422
2020-05-01,3824,422
2020-06-01,5818,422
2020-07-01,8185,422
2020-08-01,8794,422
2020-09-01,5626,422
2020-10-01,2139,422
2020-11-01,844,422
2020-12-01,584,422
2021-01-01,621,422
2021-02-01,529,422
2021-03-01,1058,422
2021-04-01,2504,422
2021-05-01,5053,422
2021-06-01,6919,422
2021-07-01,10583,422
2021-08-01,8840,422
2021-09-01,6592,422
2021-10-01,2439,422
2021-11-01,908,422
2021-12-01,554,422
2022-01-01,459,422
2022-02-01,911,422
2022-03-01,1744,422
2022-04-01,3934,422
2022-05-01,6704,422
2022-06-01,8127,422
2022-07-01,9286,422
2022-08-01,7778,422
2022-09-01,7787,422
2022-10-01,2934,422
2022-11-01,1208,422
2022-12-01,735,422
2023-01-01,854,422
2023-02-01,1002,422
2023-03-01,1203,422
2023-04-01,4177,422
2023-05-01,7627,422
2023-06-01,7954,422
2023-07-01,10404,422
2023-08-01,7569,422
2023-09-01,8006,422
2023-10-01,3310,422
2023-11-01,1570,422
2023-12-01,1153,422
2024-01-01,849,422
2024-02-01,976,422
2024-03-01,2066,422
2024-04-01,7395,422
2024-05-01,9660,422
2024-06-01,8362,422
2024-07-01,7425,422
2024-08-01,5304,422
2024-09-01,7534,422
2024-10-01,3034,422
2024-11-01,1385,422
2024-12-01,843,422
2025-01-01,878,422
2025-02-01,817,422
2025-03-01,2278,422
2025-04-01,7349,422
2025-05-01,7835,422
2025-06-01,8356,422
2025-07-01,9776,422
2025-08-01,11306,422
2025-09-01,9979,422
2025-10-01,4389,422
2025-11-01,2303,422
2025-12-01,1335,422
2019-01-01,166,423
2019-02-01,77,423
2019-03-01,247,423
2019-04-01,598,423
2019-05-01,631,423
2019-06-01,818,423
2019-07-01,965,423
2019-08-01,1337,423
2019-09-01,943,423
2019-10-01,481,423
2019-11-01,327,423
2019-12-01,90,423
2020-01-01,218,423
2020-02-01,211,423
2020-03-01,425,423
2020-04-01,1034,423
2020-05-01,1415,423
2020-06-01,1200,423
2020-07-01,1828,423
2020-08-01,1941,423
2020-09-01,1667,423
2020-10-01,841,423
2020-11-01,272,423
2020-12-01,222,423
2021-01-01,339,423
2021-02-01,502,423
2021-03-01,498,423
2021-04-01,907,423
2021-05-01,1549,423
2021-06-01,1473,423
2021-07-01,1951,423
2021-08-01,1655,423
2021-09-01,1754,423
2021-10-01,671,423
2021-11-01,299,423
2021-12-01,281,423
2022-01-01,172,423
2022-02-01,207,423
2022-03-01,368,423
2022-04-01,917,423
2022-05-01,1379,423
2022-06-01,1682,423
2022-07-01,1943,423
2022-08-01,1700,423
2022-09-01,1610,423
2022-10-01,896,423
2022-11-01,281,423
2022-12-01,184,423
2023-01-01,230,423
2023-02-01,177,423
2023-03-01,519,423
2023-04-01,924,423
2023-05-01,1706,423
2023-06-01,1869,423
2023-07-01,2469,423
2023-08-01,1823,423
2023-09-01,2072,423
2023-10-01,841,423
2023-11-01,487,423
2023-12-01,328,423
2024-01-01,159,423
2024-02-01,254,423
2024-03-01,767,423
2024-04-01,1695,423
2024-05-01,2709,423
2024-06-01,2917,423
2024-07-01,2356,423
2024-08-01,2235,423
2024-09-01,2390,423
2024-10-01,1411,423
2024-11-01,368,423
2024-12-01,302,423
2025-01-01,151,423
2025-02-01,266,423
2025-03-01,865,423
2025-04-01,1442,423
2025-05-01,2877,423
2025-06-01,3139,423
2025-07-01,3280,423
2025-08-01,5291,423
2025-09-01,3880,423
2025-10-01,1508,423
2025-11-01,615,423
2025-12-01,617,423
2019-01-01,78,424
2019-02-01,79,424
2019-03-01,261,424
2019-04-01,1203,424
2019-05-01,1158,424
2019-06-01,4487,424
2019-07-01,4707,424
2019-08-01,2959,424
2019-09-01,4687,424
2019-10-01,1199,424
2019-11-01,172,424
2019-12-01,147,424
2020-01-01,69,424
2020-02-01,188,424
2020-03-01,615,424
2020-04-01,1885,424
2020-05-01,3066,424
2020-06-01,2830,424
2020-07-01,3958,424
2020-08-01,4836,424
2020-09-01,3942,424
2020-10-01,2029,424
2020-11-01,759,424
2020-12-01,275,424
2021-01-01,346,424
2021-02-01,326,424
2021-03-01,1183,424
2021-04-01,2340,424
2021-05-01,3207,424
2021-06-01,5366,424
2021-07-01,6424,424
2021-08-01,4196,424
2021-09-01,4818,424
2021-10-01,2782,424
2021-11-01,1174,424
2021-12-01,692,424
2022-01-01,753,424
2022-02-01,1005,424
2022-03-01,1186,424
2022-04-01,2824,424
2022-05-01,3176,424
2022-06-01,3833,424
2022-07-01,5835,424
2022-08-01,3277,424
2022-09-01,3559,424
2022-10-01,2735,424
2022-11-01,1533,424
2022-12-01,655,424
2023-01-01,579,424
2023-02-01,926,424
2023-03-01,1621,424
2023-04-01,3349,424
2023-05-01,4350,424
2023-06-01,4756,424
2023-07-01,6609,424
2023-08-01,3906,424
2023-09-01,3946,424
2023-10-01,2114,424
2023-11-01,1055,424
2023-12-01,484,424
2024-01-01,679,424
2024-02-01,1119,424
2024-03-01,2268,424
2024-04-01,4972,424
2024-05-01,6386,424
2024-06-01,5452,424
2024-07-01,6929,424
2024-08-01,5891,424
2024-09-01,6473,424
2024-10-01,3380,424
2024-11-01,1045,424
2024-12-01,685,424
2025-01-01,758,424
2025-02-01,725,424
2025-03-01,1755,424
2025-04-01,4854,424
2025-05-01,6723,424
2025-06-01,6218,424
2025-07-01,8702,424
2025-08-01,9636,424
2025-09-01,7012,424
2025-10-01,3021,424
2025-11-01,1496,424
2025-12-01,992,424
2019-01-01,558,425
2019-02-01,459,425
2019-03-01,669,425
2019-04-01,1592,425
2019-05-01,3296,425
2019-06-01,3875,425
2019-07-01,4419,425
2019-08-01,6038,425
2019-09-01,4241,425
2019-10-01,3271,425
2019-11-01,515,425
2019-12-01,566,425
2020-01-01,554,425
2020-02-01,568,425
2020-03-01,1629,425
2020-04-01,3499,425
2020-05-01,5009,425
2020-06-01,5729,425
2020-07-01,6958,425
2020-08-01,11163,425
2020-09-01,14522,425
2020-10-01,7233,425
2020-11-01,2400,425
2020-12-01,945,425
2021-01-01,939,425
2021-02-01,1296,425
2021-03-01,3228,425
2021-04-01,7377,425
2021-05-01,13528,425
2021-06-01,10896,425
2021-07-01,11021,425
2021-08-01,8800,425
2021-09-01,8692,425
2021-10-01,4928,425
2021-11-01,1589,425
2021-12-01,1260,425
2022-01-01,1261,425
2022-02-01,1708,425
2022-03-01,3075,425
2022-04-01,7932,425
2022-05-01,10360,425
2022-06-01,10516,425
2022-07-01,10909,425
2022-08-01,9966,425
2022-09-01,10137,425
2022-10-01,5254,425
2022-11-01,1993,425
2022-12-01,1175,425
2023-01-01,1275,425
2023-02-01,1691,425
2023-03-01,2887,425
2023-04-01,9334,425
2023-05-01,11819,425
2023-06-01,11727,425
2023-07-01,13125,425
2023-08-01,12843,425
2023-09-01,11277,425
2023-10-01,5633,425
2023-11-01,2418,425
2023-12-01,1187,425
2024-01-01,1154,425
2024-02-01,2154,425
2024-03-01,4560,425
2024-04-01,11149,425
2024-05-01,14575,425
2024-06-01,14503,425
2024-07-01,13671,425
2024-08-01,11783,425
2024-09-01,10901,425
2024-10-01,6930,425
2024-11-01,2958,425
2024-12-01,1579,425
2025-01-01,2207,425
2025-02-01,1994,425
2025-03-01,5257,425
2025-04-01,13331,425
2025-05-01,18646,425
2025-06-01,19329,425
2025-07-01,24317,425
2025-08-01,24146,425
2025-09-01,19336,425
2025-10-01,9537,425
2025-11-01,3870,425
2025-12-01,1818,425
2019-01-01,2479,429
2019-02-01,2326,429
2019-03-01,4210,429
2019-04-01,18730,429
2019-05-01,18180,429
2019-06-01,22882,429
2019-07-01,25165,429
2019-08-01,25614,429
2019-09-01,23759,429
2019-10-01,12073,429
2019-11-01,4846,429
2019-12-01,4125,429
2020-01-01,5183,429
2020-02-01,4571,429
2020-03-01,11537,429
2020-04-01,27383,429
2020-05-01,36059,429
2020-06-01,45000,429
2020-07-01,47136,429
2020-08-01,49673,429
2020-09-01,42694,429
2020-10-01,28445,429
2020-11-01,15688,429
2020-12-01,9282,429
2021-01-01,9443,429
2021-02-01,8797,429
2021-03-01,17210,429
2021-04-01,29787,429
2021-05-01,58723,429
2021-06-01,56755,429
2021-07-01,51472,429
2021-08-01,46149,429
2021-09-01,42516,429
2021-10-01,29876,429
2021-11-01,10953,429
2021-12-01,8879,429
2022-01-01,8084,429
2022-02-01,9539,429
2022-03-01,15068,429
2022-04-01,32228,429
2022-05-01,44336,429
2022-06-01,49702,429
2022-07-01,46680,429
2022-08-01,45579,429
2022-09-01,42523,429
2022-10-01,25878,429
2022-11-01,12181,429
2022-12-01,6715,429
2023-01-01,9007,429
2023-02-01,9420,429
2023-03-01,16263,429
2023-04-01,38952,429
2023-05-01,47041,429
2023-06-01,51032,429
2023-07-01,52883,429
2023-08-01,44201,429
2023-09-01,41970,429
2023-10-01,28275,429
2023-11-01,11945,429
2023-12-01,8941,429
2024-01-01,8407,429
2024-02-01,9699,429
2024-03-01,18105,429
2024-04-01,41511,429
2024-05-01,49939,429
2024-06-01,60360,429
2024-07-01,53996,429
2024-08-01,47597,429
2024-09-01,47972,429
2024-10-01,34167,429
2024-11-01,14567,429
2024-12-01,10477,429
2025-01-01,10946,429
2025-02-01,11021,429
2025-03-01,22009,429
2025-04-01,54484,429
2025-05-01,70237,429
2025-06-01,70111,429
2025-07-01,73090,429
2025-08-01,74934,429
2025-09-01,69461,429
2025-10-01,38087,429
2025-11-01,18566,429
2025-12-01,10355,429
2019-01-01,841,430
2019-02-01,894,430
2019-03-01,1739,430
2019-04-01,3559,430
2019-05-01,6289,430
2019-06-01,6609,430
2019-07-01,7862,430
2019-08-01,7648,430
2019-09-01,7324,430
2019-10-01,4681,430
2019-11-01,1782,430
2019-12-01,1420,430
2020-01-01,1557,430
2020-02-01,1832,430
2020-03-01,2658,430
2020-04-01,4825,430
2020-05-01,8967,430
2020-06-01,11313,430
2020-07-01,13199,430
2020-08-01,13304,430
2020-09-01,11819,430
2020-10-01,8576,430
2020-11-01,4519,430
2020-12-01,2685,430
2021-01-01,3819,430
2021-02-01,3286,430
2021-03-01,5204,430
2021-04-01,8245,430
2021-05-01,15197,430
2021-06-01,16632,430
2021-07-01,21476,430
2021-08-01,17244,430
2021-09-01,15645,430
2021-10-01,11076,430
2021-11-01,3933,430
2021-12-01,4032,430
2022-01-01,4110,430
2022-02-01,4557,430
2022-03-01,4548,430
2022-04-01,8945,430
2022-05-01,17341,430
2022-06-01,22128,430
2022-07-01,23763,430
2022-08-01,19941,430
2022-09-01,14482,430
2022-10-01,10860,430
2022-11-01,4565,430
2022-12-01,3154,430
2023-01-01,3935,430
2023-02-01,4391,430
2023-03-01,6828,430
2023-04-01,12951,430
2023-05-01,18403,430
2023-06-01,21527,430
2023-07-01,20111,430
2023-08-01,22003,430
2023-09-01,15285,430
2023-10-01,13210,430
2023-11-01,4774,430
2023-12-01,3018,430
2024-01-01,3126,430
2024-02-01,4053,430
2024-03-01,5957,430
2024-04-01,13746,430
2024-05-01,21475,430
2024-06-01,30617,430
2024-07-01,23895,430
2024-08-01,25985,430
2024-09-01,22502,430
2024-10-01,16388,430
2024-11-01,5911,430
2024-12-01,3469,430
2025-01-01,4118,430
2025-02-01,4538,430
2025-03-01,7462,430
2025-04-01,14330,430
2025-05-01,26177,430
2025-06-01,29332,430
2025-07-01,31887,430
2025-08-01,29179,430
2025-09-01,23466,430
2025-10-01,12932,430
2025-11-01,6840,430
2025-12-01,2989,430
2019-01-01,82,431
2019-02-01,86,431
2019-03-01,91,431
2019-04-01,30,431
2019-05-01,53,431
2019-06-01,77,431
2019-07-01,185,431
2019-08-01,211,431
2019-09-01,144,431
2019-10-01,33,431
2019-11-01,25,431
2019-12-01,41,431
2020-01-01,141,431
2020-02-01,71,431
2020-03-01,120,431
2020-04-01,66,431
2020-05-01,178,431
2020-06-01,158,431
2020-07-01,309,431
2020-08-01,194,431
2020-09-01,108,431
2020-10-01,103,431
2020-11-01,111,431
2020-12-01,186,431
2021-01-01,236,431
2021-02-01,96,431
2021-03-01,195,431
2021-04-01,91,431
2021-05-01,157,431
2021-06-01,158,431
2021-07-01,259,431
2021-08-01,355,431
2021-09-01,131,431
2021-10-01,189,431
2021-11-01,108,431
2021-12-01,159,431
2022-01-01,45,431
2022-02-01,172,431
2022-03-01,265,431
2022-04-01,77,431
2022-05-01,123,431
2022-06-01,412,431
2022-07-01,264,431
2022-08-01,419,431
2022-09-01,168,431
2022-10-01,126,431
2022-11-01,100,431
2022-12-01,135,431
2023-01-01,192,431
2023-02-01,227,431
2023-03-01,153,431
2023-04-01,133,431
2023-05-01,173,431
2023-06-01,200,431
2023-07-01,301,431
2023-08-01,470,431
2023-09-01,297,431
2023-10-01,184,431
2023-11-01,65,431
2023-12-01,382,431
2024-01-01,403,431
2024-02-01,357,431
2024-03-01,282,431
2024-04-01,78,431
2024-05-01,173,431
2024-06-01,296,431
2024-07-01,259,431
2024-08-01,377,431
2024-09-01,224,431
2024-10-01,143,431
2024-11-01,175,431
2024-12-01,215,431
2025-01-01,192,431
2025-02-01,166,431
2025-03-01,503,431
2025-04-01,148,431
2025-05-01,261,431
2025-06-01,460,431
2025-07-01,319,431
2025-08-01,578,431
2025-09-01,263,431
2025-10-01,190,431
2025-11-01,231,431
2025-12-01,306,431
2019-01-01,654,442
2019-02-01,613,442
2019-03-01,839,442
2019-04-01,3430,442
2019-05-01,3367,442
2019-06-01,4428,442
2019-07-01,7051,442
2019-08-01,5186,442
2019-09-01,4019,442
2019-10-01,1232,442
2019-11-01,600,442
2019-12-01,462,442
2020-01-01,423,442
2020-02-01,380,442
2020-03-01,870,442
2020-04-01,4239,442
2020-05-01,5502,442
2020-06-01,6512,442
2020-07-01,7088,442
2020-08-01,4144,442
2020-09-01,2522,442
2020-10-01,1410,442
2020-11-01,877,442
2020-12-01,729,442
2021-01-01,714,442
2021-02-01,514,442
2021-03-01,1090,442
2021-04-01,2641,442
2021-05-01,4376,442
2021-06-01,5123,442
2021-07-01,8071,442
2021-08-01,5785,442
2021-09-01,3944,442
2021-10-01,2095,442
2021-11-01,1619,442
2021-12-01,939,442
2022-01-01,1090,442
2022-02-01,734,442
2022-03-01,1322,442
2022-04-01,2759,442
2022-05-01,5757,442
2022-06-01,9125,442
2022-07-01,10431,442
2022-08-01,7129,442
2022-09-01,4910,442
2022-10-01,2606,442
2022-11-01,1031,442
2022-12-01,1143,442
2023-01-01,1221,442
2023-02-01,1034,442
2023-03-01,1268,442
2023-04-01,3081,442
2023-05-01,5369,442
2023-06-01,7720,442
2023-07-01,12994,442
2023-08-01,10856,442
2023-09-01,7649,442
2023-10-01,5073,442
2023-11-01,1825,442
2023-12-01,1213,442
2024-01-01,1765,442
2024-02-01,1231,442
2024-03-01,1872,442
2024-04-01,4384,442
2024-05-01,6498,442
2024-06-01,13709,442
2024-07-01,13670,442
2024-08-01,8161,442
2024-09-01,5932,442
2024-10-01,3942,442
2024-11-01,1381,442
2024-12-01,1191,442
2025-01-01,1067,442
2025-02-01,1393,442
2025-03-01,2658,442
2025-04-01,5731,442
2025-05-01,8752,442
2025-06-01,13736,442
2025-07-01,18265,442
2025-08-01,13628,442
2025-09-01,8378,442
2025-10-01,4263,442
2025-11-01,2278,442
2025-12-01,1392,442
2019-01-01,4,443
2019-02-01,42,443
2019-03-01,95,443
2019-04-01,147,443
2019-05-01,166,443
2019-06-01,243,443
2019-07-01,583,443
2019-08-01,353,443
2019-09-01,258,443
2019-10-01,99,443
2019-11-01,102,443
2019-12-01,35,443
2020-01-01,46,443
2020-02-01,60,443
2020-03-01,132,443
2020-04-01,248,443
2020-05-01,353,443
2020-06-01,367,443
2020-07-01,493,443
2020-08-01,307,443
2020-09-01,269,443
2020-10-01,112,443
2020-11-01,56,443
2020-12-01,66,443
2021-01-01,82,443
2021-02-01,37,443
2021-03-01,58,443
2021-04-01,134,443
2021-05-01,352,443
2021-06-01,356,443
2021-07-01,613,443
2021-08-01,427,443
2021-09-01,608,443
2021-10-01,113,443
2021-11-01,76,443
2021-12-01,63,443
2022-01-01,88,443
2022-02-01,47,443
2022-03-01,179,443
2022-04-01,273,443
2022-05-01,559,443
2022-06-01,1193,443
2022-07-01,613,443
2022-08-01,287,443
2022-09-01,256,443
2022-10-01,114,443
2022-11-01,67,443
2022-12-01,51,443
2023-01-01,51,443
2023-02-01,70,443
2023-03-01,148,443
2023-04-01,242,443
2023-05-01,368,443
2023-06-01,402,443
2023-07-01,461,443
2023-08-01,311,443
2023-09-01,173,443
2023-10-01,101,443
2023-11-01,59,443
2023-12-01,58,443
2024-01-01,69,443
2024-02-01,73,443
2024-03-01,96,443
2024-04-01,306,443
2024-05-01,459,443
2024-06-01,830,443
2024-07-01,540,443
2024-08-01,531,443
2024-09-01,354,443
2024-10-01,170,443
2024-11-01,77,443
2024-12-01,103,443
2025-01-01,55,443
2025-02-01,139,443
2025-03-01,252,443
2025-04-01,325,443
2025-05-01,781,443
2025-06-01,937,443
2025-07-01,665,443
2025-08-01,1086,443
2025-09-01,781,443
2025-10-01,275,443
2025-11-01,117,443
2025-12-01,134,443
2019-01-01,28,446
2019-02-01,14,446
2019-03-01,37,446
2019-04-01,295,446
2019-05-01,232,446
2019-06-01,399,446
2019-07-01,933,446
2019-08-01,455,446
2019-09-01,627,446
2019-10-01,181,446
2019-11-01,62,446
2019-12-01,55,446
2020-01-01,51,446
2020-02-01,29,446
2020-03-01,112,446
2020-04-01,1230,446
2020-05-01,2334,446
2020-06-01,1020,446
2020-07-01,1099,446
2020-08-01,1112,446
2020-09-01,472,446
2020-10-01,300,446
2020-11-01,120,446
2020-12-01,36,446
2021-01-01,52,446
2021-02-01,46,446
2021-03-01,243,446
2021-04-01,892,446
2021-05-01,1853,446
2021-06-01,1239,446
2021-07-01,1188,446
2021-08-01,672,446
2021-09-01,1071,446
2021-10-01,514,446
2021-11-01,111,446
2021-12-01,43,446
2022-01-01,59,446
2022-02-01,102,446
2022-03-01,313,446
2022-04-01,1043,446
2022-05-01,1780,446
2022-06-01,1555,446
2022-07-01,1385,446
2022-08-01,966,446
2022-09-01,904,446
2022-10-01,627,446
2022-11-01,230,446
2022-12-01,178,446
2023-01-01,128,446
2023-02-01,234,446
2023-03-01,404,446
2023-04-01,1556,446
2023-05-01,1603,446
2023-06-01,1571,446
2023-07-01,2022,446
2023-08-01,1826,446
2023-09-01,1014,446
2023-10-01,699,446
2023-11-01,232,446
2023-12-01,216,446
2024-01-01,279,446
2024-02-01,268,446
2024-03-01,391,446
2024-04-01,2467,446
2024-05-01,1965,446
2024-06-01,1914,446
2024-07-01,1609,446
2024-08-01,1523,446
2024-09-01,1592,446
2024-10-01,920,446
2024-11-01,317,446
2024-12-01,291,446
2025-01-01,166,446
2025-02-01,115,446
2025-03-01,446,446
2025-04-01,1737,446
2025-05-01,1340,446
2025-06-01,2076,446
2025-07-01,4211,446
2025-08-01,3045,446
2025-09-01,2664,446
2025-10-01,1317,446
2025-11-01,407,446
2025-12-01,209,446
2019-01-01,20,447
2019-02-01,25,447
2019-03-01,87,447
2019-04-01,827,447
2019-05-01,461,447
2019-06-01,497,447
2019-07-01,1093,447
2019-08-01,1013,447
2019-09-01,852,447
